job_id	srr_id	project_id	mode	layout	total_reads	paired_reads	unpaired_reads	aligned_exactly_1	aligned_gt1	aligned_0	concordant_exactly_1	concordant_gt1	discordant_1	pairs_0_concordant	overall_alignment_rate
NA	SRR25735651	PRJNA976462	adapter_only	PE	335242876	335242876					584262	203828	22676	334454786	39.43%
NA	SRR25735651	PRJNA976462	P5	PE	335241955	335241955					584260	203831	22676	334453864	39.43%
NA	SRR25846700	PRJNA976462	untrimmed	PE	493854935	493854935					1758778	577190	47691	491518967	41.88%
NA	SRR25846700	PRJNA976462	adapter_only	PE	493854736	493854736					1758840	577189	47691	491518707	41.88%
NA	SRR25846700	PRJNA976462	P5	PE	493854685	493854685					1758836	577187	47693	491518662	41.88%
NA	SRR25846700	PRJNA976462	P10	PE	493845767	493845767					1758847	577199	47696	491509721	41.88%
NA	SRR25846701	PRJNA976462	untrimmed	PE	281749362	281749362					1385212	1408335	53657	278955815	42.68%
NA	SRR25846701	PRJNA976462	adapter_only	PE	281749276	281749276					1385218	1408349	53660	278955709	42.68%
NA	SRR25846701	PRJNA976462	P5	PE	281748046	281748046					1385210	1408345	53660	278954491	42.68%
NA	SRR25846701	PRJNA976462	P10	PE	281743777	281743777					1385173	1408311	53658	278950293	42.68%
NA	SRR25846703	PRJNA976462	untrmd_SRR25846703	PE	304491815	304491815					4319541	2125272	156598	298047002	43.61%
NA	SRR25846703	PRJNA976462	SRR25846703_trimmomatic_adapter	PE	304402912	304402912					4322591	2128294	155921	297952027	43.62%
NA	SRR25846703	PRJNA976462	SRR25846703_trimmomatic_P5	PE	304402799	304402799					4322626	2128309	155924	297951864	43.62%
NA	SRR25846703	PRJNA976462	SRR25846703_trimmomatic_P10	PE	304400690	304400690					4322611	2128302	155924	297949777	43.62%
NA	SRR25846703	PRJNA976462	SRR25846703_trimmomatic_P20	PE	304396107	304396107					4322457	2128272	155913	297945378	43.62%
NA	SRR25846703	PRJNA976462	untrimmed	PE	634260290	634260290					8994982	4424114	326037	620841194	43.61%
NA	SRR25846703	PRJNA976462	adapter_only	PE	634074092	634074092					9001300	4430229	324660	620642563	43.62%
NA	SRR25846703	PRJNA976462	P5	PE	304402799	304402799					4322626	2128309	155924	297951864	43.62%
NA	SRR25846703	PRJNA976462	P10	PE	304400690	304400690					4322611	2128302	155924	297949777	43.62%
NA	SRR25846703	PRJNA976462	P20	PE	304396107	304396107					4322457	2128272	155913	297945378	43.62%
NA	SRR25846704	PRJNA976462	untrmd_SRR25846704	PE	317821799	317821799					1763745	848732	61508	315209322	40.48%
NA	SRR25846704	PRJNA976462	SRR25846704_trimmomatic_adapter	PE	317716132	317716132					1764523	849707	61442	315101902	40.48%
NA	SRR25846704	PRJNA976462	SRR25846704_trimmomatic_P5	PE	317715981	317715981					1764559	849727	61444	315101695	40.48%
NA	SRR25846704	PRJNA976462	SRR25846704_trimmomatic_P10	PE	317715981	317715981					1764574	849734	61444	315101673	40.48%
NA	SRR25846704	PRJNA976462	SRR25846704_trimmomatic_P20	PE	317715281	317715281					1764626	849783	61447	315100872	40.48%
NA	SRR25846704	PRJNA976462	untrimmed	PE	670917153	670917153					3725538	1791483	129994	665400132	40.48%
NA	SRR25846704	PRJNA976462	adapter_only	PE	670694414	670694414					3727176	1793525	129849	665173713	40.49%
NA	SRR25846704	PRJNA976462	P5	PE	317715981	317715981					1764559	849727	61444	315101695	40.48%
NA	SRR25846704	PRJNA976462	P10	PE	317715981	317715981					1764574	849734	61444	315101673	40.48%
NA	SRR25846704	PRJNA976462	P20	PE	317715281	317715281					1764626	849783	61447	315100872	40.48%
NA	SRR25846706	PRJNA976462	untrmd_SRR25846706	PE	453366267	453366267					2887259	1610206	130541	448868802	37.64%
NA	SRR25846706	PRJNA976462	SRR25846706_trimmomatic_adapter	PE	453250660	453250660					2178006	1178392	92963	449894262	37.30%
NA	SRR25846706	PRJNA976462	SRR25846706_trimmomatic_P5	PE	453250518	453250518					2178041	1178395	92964	449894082	37.31%
NA	SRR25846706	PRJNA976462	SRR25846706_trimmomatic_P10	PE	453250444	453250444					2178047	1178398	92965	449893999	37.31%
NA	SRR25846706	PRJNA976462	SRR25846706_trimmomatic_P20	PE	453229316	453229316					2177975	1178376	92969	449872965	37.31%
NA	SRR25846706	PRJNA976462	untrimmed	PE	453366267	453366267					2887259	1610206	130541	448868802	37.64%
NA	SRR25846706	PRJNA976462	adapter_only	PE	453250518	453250518					2178041	1178395	92964	449894082	37.31%
NA	SRR25846706	PRJNA976462	P5	PE	453250444	453250444					2178047	1178398	92965	449893999	37.31%
NA	SRR25846706	PRJNA976462	P10	PE	453229316	453229316					2177975	1178376	92969	449872965	37.31%
NA	SRR25846707	PRJNA976462	untrimmed	PE	253516980	253516980					4634522	15146081	1033901	233736377	55.95%
NA	SRR25846708	PRJNA976462	untrimmed	PE	349052200	349052200					2988428	1174749	73775	344889023	39.83%
NA	SRR25846708	PRJNA976462	untrmd_SRR25846708	PE	349052200	349052200					2988428	1174749	73775	344889023	39.83%
NA	SRR25846708	PRJNA976462	SRR25846708_trimmomatic_adapter	PE	348954335	348954335					2166632	846931	50944	345940772	39.46%
NA	SRR25846708	PRJNA976462	SRR25846708_trimmomatic_P5	PE	348954234	348954234					2166660	846926	50944	345940648	39.46%
NA	SRR25846708	PRJNA976462	SRR25846708_trimmomatic_P10	PE	348954234	348954234					2166664	846927	50944	345940643	39.46%
NA	SRR25846708	PRJNA976462	SRR25846708_trimmomatic_P20	PE	348954189	348954189					2166655	846928	50946	345940606	39.46%
NA	SRR25846708	PRJNA976462	adapter_only	PE	348954335	348954335					2989601	1175932	73547	344788802	39.83%
NA	SRR25846708	PRJNA976462	P5	PE	348954234	348954234					2166664	846927	50944	345940643	39.46%
NA	SRR25846708	PRJNA976462	P10	PE	348954189	348954189					2166655	846928	50946	345940606	39.46%
NA	SRR25846709	PRJNA976462	untrimmed	PE	474302574	474302574					730774	230059	27157	473341741	39.74%
NA	SRR25846709	PRJNA976462	SRR25846709_trimmomatic_adapter	PE	474302574	474302574					730774	230059	27157	473341741	39.74%
NA	SRR25846709	PRJNA976462	SRR25846709_trimmomatic_P5	PE	474302361	474302361					730785	230041	27159	473341535	39.74%
NA	SRR25846709	PRJNA976462	SRR25846709_trimmomatic_P10	PE	474300870	474300870					730784	230046	27158	473340040	39.74%
NA	SRR25846709	PRJNA976462	SRR25846709_trimmomatic_P20	PE	474279361	474279361					730791	230049	27160	473318521	39.74%
NA	SRR25846709	PRJNA976462	adapter_only	PE	474302361	474302361					730785	230041	27159	473341535	39.74%
NA	SRR25846709	PRJNA976462	P5	PE	474300870	474300870					730784	230046	27158	473340040	39.74%
NA	SRR25846709	PRJNA976462	P10	PE	474279361	474279361					730791	230049	27160	473318521	39.74%
NA	SRR25846710	PRJNA976462	SRR25846710_trimmomatic_adapter	PE	536246273	536246273					1605043	399430	44533	534241800	39.96%
NA	SRR25846710	PRJNA976462	SRR25846710_trimmomatic_P5	PE	536246001	536246001					1605076	399402	44534	534241523	39.96%
NA	SRR25846710	PRJNA976462	SRR25846710_trimmomatic_P10	PE	536244051	536244051					1605050	399419	44533	534239582	39.96%
NA	SRR25846710	PRJNA976462	SRR25846710_trimmomatic_P20	PE	536215601	536215601					1604964	399408	44541	534211229	39.96%
NA	SRR25846710	PRJNA976462	untrimmed	PE	536246273	536246273					1605043	399430	44533	534241800	39.96%
NA	SRR25846710	PRJNA976462	adapter_only	PE	536246001	536246001					1605076	399402	44534	534241523	39.96%
NA	SRR25846710	PRJNA976462	P5	PE	536244051	536244051					1605050	399419	44533	534239582	39.96%
NA	SRR25846710	PRJNA976462	P10	PE	536215601	536215601					1604964	399408	44541	534211229	39.96%
NA	SRR25846711	PRJNA976462	SRR25846711_trimmomatic_adapter	PE	590902927	590902927					1117742	279559	28659	589505626	40.92%
NA	SRR25846711	PRJNA976462	SRR25846711_trimmomatic_P5	PE	590902718	590902718					1117789	279545	28662	589505384	40.92%
NA	SRR25846711	PRJNA976462	SRR25846711_trimmomatic_P10	PE	590902713	590902713					1117811	279553	28668	589505349	40.92%
NA	SRR25846711	PRJNA976462	SRR25846711_trimmomatic_P20	PE	590900309	590900309					1117896	279585	28676	589502828	40.93%
NA	SRR25846711	PRJNA976462	untrimmed	PE	590902927	590902927					1117742	279559	28659	589505626	40.92%
NA	SRR25846711	PRJNA976462	adapter_only	PE	590902718	590902718					1117789	279545	28662	589505384	40.92%
NA	SRR25846711	PRJNA976462	P5	PE	590902713	590902713					1117811	279553	28668	589505349	40.92%
NA	SRR25846712	PRJNA976462	untrimmed	PE	266908507	266908507					1006271	669333	25269	265232903	41.20%
NA	SRR25846712	PRJNA976462	adapter_only	PE	266853719	266853719					1006943	670210	25215	265176566	41.21%
NA	SRR25846712	PRJNA976462	P5	PE	266853635	266853635					1006953	670206	25215	265176476	41.21%
NA	SRR25846712	PRJNA976462	P10	PE	266853585	266853585					1006970	670213	25215	265176402	41.21%
NA	SRR25846712	PRJNA976462	P20	PE	266837970	266837970					1006973	670231	25219	265160766	41.21%
NA	SRR25846713	PRJNA976462	SRR25846713_trimmomatic_adapter	PE	245921495	245921495					1045451	814642	30130	244061402	41.32%
NA	SRR25846713	PRJNA976462	SRR25846713_trimmomatic_P5	PE	245921391	245921391					1045465	814627	30132	244061299	41.32%
NA	SRR25846713	PRJNA976462	SRR25846713_trimmomatic_P10	PE	245920878	245920878					1044013	813261	30208	244063604	41.31%
NA	SRR25846713	PRJNA976462	SRR25846713_trimmomatic_P20	PE	243871924	243871924					1768016	2250601	138904	239853307	35.24%
NA	SRR25846713	PRJNA976462	SRR25846713_trimmomatic_P35	PE	182449361	182449361					3451618	11918242	682493	167079501	56.60%
NA	SRR25846713	PRJNA976462	untrimmed	PE	245921495	245921495					1045451	814642	30130	244061402	41.32%
NA	SRR25846713	PRJNA976462	adapter_only	PE	245921391	245921391					1045465	814627	30132	244061299	41.32%
NA	SRR25846713	PRJNA976462	P5	PE	245920878	245920878					1044013	813261	30208	244063604	41.31%
NA	SRR25846713	PRJNA976462	P10	PE	243871924	243871924					1768016	2250601	138904	239853307	35.24%
NA	SRR25846713	PRJNA976462	P20	PE	182449361	182449361					3451618	11918242	682493	167079501	56.60%
NA	SRR25846714	PRJNA976462	untrimmed	PE	426295174	426295174					2705892	908419	69785	422680863	41.02%
NA	SRR25846714	PRJNA976462	SRR25846714_trimmomatic_adapter	PE	426295174	426295174					2705892	908419	69785	422680863	41.02%
NA	SRR25846714	PRJNA976462	SRR25846714_trimmomatic_P5	PE	426295071	426295071					2705907	908413	69785	422680751	41.02%
NA	SRR25846714	PRJNA976462	SRR25846714_trimmomatic_P10	PE	426295025	426295025					2705927	908417	69785	422680681	41.02%
NA	SRR25846714	PRJNA976462	SRR25846714_trimmomatic_P20	PE	426273312	426273312					2705944	908415	69797	422658953	41.02%
NA	SRR25846714	PRJNA976462	adapter_only	PE	426295071	426295071					2705907	908413	69785	422680751	41.02%
NA	SRR25846714	PRJNA976462	P5	PE	426295025	426295025					2705927	908417	69785	422680681	41.02%
NA	SRR25846714	PRJNA976462	P10	PE	426273312	426273312					2705944	908415	69797	422658953	41.02%
NA	SRR25846715	PRJNA976462	untrimmed	PE	239105426	239105426					3831555	13318306	810261	221955565	54.60%
NA	SRR25846716	PRJNA976462	untrmd_SRR25846716	PE	314638928	314638928					1423538	1180398	41360	312034992	37.29%
NA	SRR25846716	PRJNA976462	SRR25846716_trimmomatic_adapter	PE	314546989	314546989					1424504	1181703	41327	311940782	37.29%
NA	SRR25846716	PRJNA976462	SRR25846716_trimmomatic_P5	PE	314546897	314546897					1424517	1181706	41328	311940674	37.29%
NA	SRR25846716	PRJNA976462	SRR25846716_trimmomatic_P10	PE	314546897	314546897					1424519	1181707	41329	311940671	37.29%
NA	SRR25846716	PRJNA976462	SRR25846716_trimmomatic_P20	PE	314546856	314546856					1424516	1181704	41332	311940636	37.29%
NA	SRR25846716	PRJNA976462	untrimmed	PE	560113697	560113697					2535467	2103998	74163	555474232	37.29%
NA	SRR25846716	PRJNA976462	adapter_only	PE	314546989	314546989					1424504	1181703	41327	311940782	37.29%
NA	SRR25846716	PRJNA976462	P5	PE	314546897	314546897					1424517	1181706	41328	311940674	37.29%
NA	SRR25846716	PRJNA976462	P10	PE	314546897	314546897					1424519	1181707	41329	311940671	37.29%
NA	SRR25846716	PRJNA976462	P20	PE	314546856	314546856					1424516	1181704	41332	311940636	37.29%
